JournalId,NormalizedName,Reason,Issn,num_journal_publication,num_journal_author,num_journal_affiliation,journal_year_first_publish,journal_avg_hindex,journal_avg_first_author_hindex,journal_avg_last_author_hindex,journal_avg_middle_author_hindex,total_num_journal_reference,total_num_journal_cited,journal_paper_reference_num,journal_paper_cited_num,journal_journal_reference_num,journal_journal_cited_num,journal_num_author_referenced,journal_num_author_cited,journal_num_affiliation_referenced,journal_num_affiliation_cited,journal_num_journal_self_reference,journal_num_author_self_reference,journal_num_affiliation_self_reference,journal_num_journal_self_cited,journal_num_author_self_cited,journal_num_affiliation_self_cited
2764357534,gomal journal of medical sciences,Still in DOAJ index,1819-7973,731,1469,1469,2003,4.072475814783506,3.6689419795221845,2.045143638850889,1.3678054138321998,7533,1273,7188,1219,1953,548,29286,4875,1982,624,35,28,7,38,17,4
2501578521,građevinar,Still in DOAJ index,0350-2465,1259,499,499,1979,3.2199753390875463,2.8421052631578947,1.556791104050834,2.20874349739896,2332,2130,2192,1852,451,470,4535,4726,726,818,27,77,11,34,216,28
197698500,green chemistry letters and reviews,Still in DOAJ index,1751-8253,611,2029,2029,2007,8.176015281015282,6.77979797979798,9.51227495908347,5.70552483894534,22217,7687,18965,6691,2004,1041,58057,23824,3424,2536,146,409,389,189,302,286
2898348030,green energy & environment,Still in DOAJ index,2468-0257,475,2353,2353,2016,19.038158140155968,9.734793187347933,33.385263157894734,13.39550186756408,24590,5257,21988,4623,1033,621,70672,20075,2772,1837,149,385,395,177,206,231
2764455393,green processing and synthesis,Still in DOAJ index,2191-9550,766,2063,2063,2012,11.310994486994487,7.993736951983299,11.245430809399478,6.68821526833822,15593,3218,14058,2832,1905,675,48227,10885,3306,1659,67,309,91,78,237,43
2738129976,gremium,Still in DOAJ index,2007-8773,132,81,81,2014,2.274509803921569,1.8620689655172413,0.6287878787878788,1.0,331,25,317,24,79,8,576,50,120,13,5,7,10,2,3,4
2764770702,gut microbes,Still in DOAJ index,1949-0984,1043,5416,5416,2010,20.174397437073473,9.488418932527694,32.02205177372963,18.102407684804124,62582,33416,40913,26080,3125,3003,163516,105157,4548,4277,389,927,885,329,643,606
2764639750,gynecologic oncology reports,Still in DOAJ index,2352-5789,859,3442,3442,2014,13.89924749159508,7.432835820895522,16.71711292200233,9.596473697430413,11676,2599,9814,2375,1499,729,46274,12838,2317,1378,105,224,250,101,105,102
2764778298,gynecology and minimally invasive therapy,Still in DOAJ index,2213-3070,430,1130,1130,2012,8.924780147101577,6.807407407407408,10.365116279069767,4.885025345555429,6101,1207,5212,911,789,306,19472,4312,1452,670,114,117,125,123,66,72
2739432989,hallazgos,Still in DOAJ index,1794-3841,537,223,223,1970,2.0288690476190476,2.1267605633802815,0.43947858472998136,0.8902777777777777,1966,275,1871,266,413,65,2872,569,383,88,5,10,6,5,14,11
2764954601,hamdan medical journal,Still in DOAJ index,2227-247X,644,208,208,2008,15.425721393034824,17.12295081967213,8.46583850931677,2.299390088296841,3441,337,2990,332,938,217,14004,1493,1127,332,1,32,17,1,25,16
2898162711,hardwarex,Still in DOAJ index,2468-0672,235,854,854,2017,12.867437184141222,4.904761904761905,20.782978723404256,6.852955129910437,4619,1171,3986,863,1339,315,15041,3225,1789,676,82,144,140,97,91,86
2738145090,hasanuddin law review,Still in DOAJ index,2442-9880,179,151,151,2015,1.6065315315315314,1.6,0.5083798882681564,0.8726851851851852,403,107,397,95,129,22,602,220,155,38,7,8,6,7,9,9
2764404700,hbrc journal,Still in DOAJ index,1687-4048,308,565,565,2012,3.31703216374269,3.7112299465240643,1.7792207792207793,2.23,3546,4146,3279,3923,712,851,7564,11988,1072,1731,28,43,42,27,51,48
189655667,health and human rights,Still in DOAJ index,2150-4113,747,1094,1094,1994,8.78132404234555,7.084362139917696,7.306559571619813,5.948458232684422,5488,7296,4876,5583,1149,1448,14960,14853,1516,1809,155,193,150,158,205,165
134406477,health expectations,Still in DOAJ index,1369-7625,1933,6665,6665,1998,13.96155356890193,8.890598290598291,18.641489912053803,13.27942467739107,57719,42442,40329,31510,4010,3978,110578,93862,4319,4510,1056,1367,1383,879,1101,1107
201800618,health informatics journal,Still in DOAJ index,1741-2811,1422,3673,3673,1800,9.632889709575007,6.531283138918345,9.468354430379748,8.710194784462026,26582,12504,22655,11168,3509,2415,70866,36383,4114,3416,308,589,597,343,474,452
2736481324,health problems of civilization,Still in DOAJ index,2354-0265,304,229,229,2014,4.647131059631059,4.228395061728395,3.2927631578947367,2.4751411389297986,1140,186,1080,154,600,81,4482,547,731,119,6,20,9,7,33,8
2738710827,health psychology and behavioral medicine,Still in DOAJ index,2164-2850,272,1045,1045,2013,15.441837053955371,10.4,19.768382352941178,13.18536199026101,13125,2037,11831,1994,2432,875,40768,7845,2997,1411,49,202,207,41,123,120
2764759637,health psychology open,Still in DOAJ index,2055-1029,287,1037,1037,2014,13.754895043681804,9.05,16.146341463414632,9.223028544751235,12872,1933,11663,1847,2372,783,37112,7224,2950,1420,43,179,184,53,109,109
2736364826,health psychology report,Still in DOAJ index,2353-5571,268,163,163,2013,5.83822629969419,4.257309941520468,4.735074626865671,5.738383838383839,1867,643,1821,537,695,264,5306,1678,898,501,10,23,8,12,65,7
2764440062,health science journal of indonesia,Still in DOAJ index,2087-7021,229,139,139,2010,3.1485324947589097,2.168539325842697,2.061135371179039,1.2251218597675293,676,139,646,136,373,72,2956,570,492,121,7,8,0,7,8,0
2764367346,health services and delivery research,Still in DOAJ index,2050-4357,344,2497,2497,2012,18.491768392622685,21.522255192878337,25.34011627906977,15.486291771843899,39261,4305,32987,3793,3460,985,88294,14396,3805,1565,115,313,315,121,244,244
191206091,health technology assessment,Still in DOAJ index,2046-4924,1517,7291,7291,1994,15.871488729507806,18.422809457579973,22.726433750823993,13.885097479851792,127220,118358,100069,81777,5823,7340,321841,270831,5460,6459,686,839,835,772,1086,1059
134918553,healthcare informatics research,Still in DOAJ index,2093-369X,630,1398,1398,2002,7.304307398950256,5.480582524271845,6.771428571428571,4.315022982761028,8347,6409,7481,5908,2005,1691,27125,23078,2474,2778,184,201,196,175,177,178
2764707789,healthcare technology letters,Still in DOAJ index,2053-3713,304,1073,1073,2014,12.005753417956804,6.788381742738589,15.792763157894736,10.152568735827666,5654,2544,5196,2366,1330,574,18577,8794,2074,1595,53,211,207,54,155,148
2764712611,heart india,Still in DOAJ index,2321-6638,299,114,114,2013,9.293059887710541,11.96551724137931,5.361204013377926,2.3279041235262428,312,119,312,113,126,75,1942,585,310,126,0,2,1,0,6,5
2738768788,heart views,Still in DOAJ index,0976-5123,693,807,807,1999,6.791387471655328,5.665924276169265,6.503607503607504,3.2251306120329266,3896,2033,3700,1984,755,931,19606,9585,1405,1401,9,36,34,9,23,22
2765045535,heartrhythm case reports,Still in DOAJ index,2214-0271,1194,4080,4080,2015,14.559780079589759,7.238979118329467,19.693467336683415,11.457026722350843,11508,2183,8575,1822,913,417,34675,8755,1700,1027,164,365,301,158,179,133
2710364,helgoland marine research,Still in DOAJ index,1438-3888,1660,2784,2784,1937,6.244638642769485,4.788759689922481,5.353012048192771,6.0328504476681974,43665,34018,32465,25741,1764,1690,54445,52956,2113,2786,716,839,771,703,800,770
2898612692,heliyon,Still in DOAJ index,2405-8440,8315,34442,34442,2012,9.018898299323846,5.681775407779172,11.252435357787132,7.193232265799104,346700,35723,316441,33239,19187,5452,1009424,143399,12819,6466,802,5173,5161,930,2502,2372
195061619,hematology,Still in DOAJ index,1607-8454,3876,9583,9583,1988,18.35240869957012,18.226357118470467,16.871001031991746,6.807300992662066,138222,68269,92403,58426,3696,5280,298669,214376,4400,5065,718,2205,1882,722,1398,1238
2764873731,hepatic oncology,Still in DOAJ index,2045-0931,175,504,504,2014,24.51766114982578,17.379310344827587,30.30857142857143,16.042585908714937,8916,935,7037,891,894,392,37222,5493,1827,741,18,126,112,20,49,48
2738144069,herba polonica,Still in DOAJ index,0018-0599,1468,1344,1344,1970,4.137174402121491,3.1990291262135924,1.659400544959128,1.3337764640003442,11287,3037,9822,2562,2175,698,32116,8372,2388,1055,161,184,79,187,161,69
84090441,heteroatom chemistry,Still in DOAJ index,1098-1071,2489,5851,5851,1990,7.289970588110779,6.494888475836431,8.889112093210125,4.825948995844619,49645,26550,38765,21489,1299,871,83651,46237,2661,2641,718,1776,1581,723,1969,1749
68667125,heterocyclic communications,Still in DOAJ index,2191-0197,1810,4236,4236,1994,5.713290110366135,4.765938864628821,5.321546961325967,3.1299139401759484,17107,7035,15140,5893,1177,638,49937,18824,2469,1832,219,733,136,236,687,100
187169112,hispania,Still in DOAJ index,0018-2141,13024,1342,1342,1917,2.1212818801897986,2.167115177610334,0.5866093366093366,0.6328881766381768,20426,27513,16922,19449,1576,2144,19658,22571,1153,1852,521,233,65,793,282,82
87211547,historia agraria,Still in DOAJ index,1139-1472,283,165,165,1995,3.4361111111111113,3.706896551724138,1.2614840989399294,2.90625,4009,1105,3368,708,322,158,3819,954,293,181,51,44,4,58,48,13
2738615756,historia regional,Still in DOAJ index,0329-8213,355,1,1,2001,1.823809523809524,1.8125,0.28450704225352114,0.2391975308641975,1,34,1,32,1,16,1,39,1,15,0,0,0,0,2,5
2737830884,historia y sociedad,Still in DOAJ index,2357-4720,793,142,142,1988,2.828125,2.8702702702702703,0.6469104665825978,1.85,1108,610,1074,552,233,142,1292,797,193,167,9,20,29,10,19,17
2738567349,holodilʹnaâ tehnika i tehnologiâ,Still in DOAJ index,0453-8307,20,8,8,2014,0.0,0.0,0.0,0.0,12,4,12,4,7,1,27,11,10,2,0,0,0,0,0,0
69331574,hong kong journal of emergency medicine,Still in DOAJ index,2309-5407,1293,3583,3583,2000,5.1794203298171535,3.8502304147465436,2.8182521268368137,2.2663403933337496,17645,2210,15830,2010,2218,820,59293,9210,2650,1244,179,131,126,177,90,61
107569174,hong kong journal of occupational therapy,Still in DOAJ index,1569-1861,265,658,658,1993,6.763339097277644,5.834951456310679,4.388679245283019,3.4212963600894635,4733,1222,4319,1149,1168,485,13822,4021,1548,838,50,73,77,47,60,68
2764845572,hong kong journal of radiology,Still in DOAJ index,2223-6619,400,499,499,2011,6.926616852414725,6.518518518518518,2.1725,1.0381155658681815,1712,143,1699,143,498,108,9346,751,863,185,0,7,8,0,2,2
7991734,hong kong physiotherapy journal,Still in DOAJ index,1013-7025,392,658,658,2000,7.51360202554647,5.275280898876405,5.341836734693878,2.5710286336756925,6459,1517,5779,1458,1256,551,19946,5375,1889,1018,48,93,100,46,61,60
2737241975,horticulturae,Still in DOAJ index,2311-7524,740,2783,2783,2015,10.109348201969345,6.396330275229357,12.14864864864865,7.172055606430604,29445,2383,25942,2028,2685,473,84330,8704,3811,1179,127,497,17,175,167,7
2898116287,horticultural plant journal,Still in DOAJ index,2095-9885,295,1617,1617,2015,6.99178300845158,3.8219895287958114,9.183050847457627,4.648259065870403,12531,1430,11349,1292,1311,321,43569,6801,2170,818,100,166,189,107,81,77
48472637,horticultural science,Still in DOAJ index,0862-867X,700,1027,1027,1966,4.709565440759637,4.176904176904177,3.3457142857142856,3.6224211697257527,4882,3695,4531,3493,720,761,12172,12110,939,1211,53,96,19,53,99,26
2764753230,horticulture research,Still in DOAJ index,2052-7276,792,5048,5048,2014,12.003900154640384,6.379358437935844,19.08080808080808,10.03903469284325,50941,10119,35155,7749,2094,757,118201,34405,3632,2011,360,699,703,325,460,475
183652945,hortscience,Still in DOAJ index,2327-9834,26095,9514,9514,1967,5.2835950950107815,4.473032786885246,3.5571565433991186,3.446537841593306,75189,174694,52112,105297,2350,4042,99548,233539,2644,5244,2975,2799,517,3683,5363,1361
204691207,horttechnology,Still in DOAJ index,1943-7714,3656,3181,3181,1991,6.0295255975987025,4.650326797385621,4.944201312910285,5.065365269180354,21182,31704,16922,23014,1597,2418,34137,60100,1520,3114,688,817,409,806,1193,602
2737333322,hortus botanicus,Still in DOAJ index,1994-3849,471,0,0,2001,1.588888888888889,1.6428571428571428,0.06581740976645435,0.11534992784992786,0,38,0,37,0,15,0,135,0,20,0,0,0,0,1,0
2738892006,how,Still in DOAJ index,0120-5927,349,201,201,1994,2.2718446601941746,2.275,0.5787965616045845,0.20512820512820512,2005,642,1700,502,322,117,2153,888,410,215,23,10,16,34,23,26
121666818,human brain mapping,Still in DOAJ index,1097-0193,5392,20572,20572,1993,20.899506956641243,9.437718277066356,33.354413946587535,19.650718488029508,334637,334315,137616,178468,4462,6052,239754,299253,5287,6528,4421,5029,4853,3145,4537,4393
2952444,human ecology review,Still in DOAJ index,2204-0919,177,296,296,1995,10.153406326034062,9.682539682539682,7.231638418079096,7.016339869281046,4551,4466,4142,4287,967,961,8617,9090,1313,1661,30,86,19,26,64,19
2764592690,human genome variation,Still in DOAJ index,2054-345X,344,2193,2193,2014,17.05580787932876,8.014981273408239,29.412790697674417,13.498083753789933,6271,1884,5600,1779,1064,668,40651,12625,2024,1300,48,217,193,32,120,102
2735273115,human reproduction open,Still in DOAJ index,2399-3529,192,1033,1033,2017,19.258628678076406,12.152173913043478,24.890625,16.321757953525907,7615,1641,6621,1485,1140,393,27351,7455,1936,949,35,150,147,41,73,66
2737214208,hungarian cultural studies,Still in DOAJ index,2471-965X,408,27,27,2008,2.4698795180722892,2.45679012345679,1.0122549019607843,0.5,508,74,494,72,168,29,641,121,110,44,6,6,3,6,8,6
2764406546,hungarian geographical bulletin,Still in DOAJ index,2064-5147,300,178,178,2007,5.614819808252013,5.219626168224299,4.823333333333333,4.361924321633059,2042,894,1974,748,623,253,5189,2197,911,482,27,35,33,39,80,70
2764926681,hybrid pedagogy,Still in DOAJ index,2332-2098,462,1,1,2012,1.76010101010101,1.5677966101694916,0.44805194805194803,1.0266666666666666,1,91,1,83,1,36,1,193,1,82,0,0,0,0,5,0
145113930,hydrological research letters,Still in DOAJ index,1882-3416,247,621,621,2008,9.113747397866248,6.281914893617022,9.765182186234817,7.9048416789396185,4380,2517,3522,1943,582,375,9276,5718,1168,1005,105,200,174,94,159,137
180459934,hydrologie und wasserbewirtschaftung,Still in DOAJ index,1439-1783,35,0,0,2002,9.485317460317459,9.0,9.142857142857142,5.327951388888889,0,76,0,74,0,35,0,384,0,69,0,0,0,0,14,1
2736724886,hydrology,Still in DOAJ index,2306-5338,949,1721,1721,1994,9.372312629399584,6.237580993520519,6.8008429926238145,7.520788477274646,21040,3374,17898,2923,1738,486,43857,10255,3055,1517,128,402,33,145,249,31
93121129,hydrology and earth system sciences,Still in DOAJ index,1027-5606,4761,11481,11481,1997,13.416563407006642,7.466066650450012,17.06196177273682,12.873740480401864,223406,177534,103828,95745,3912,3786,164497,194028,5061,6001,3334,3903,3764,3086,3839,3682
16686637,hydrology research,Still in DOAJ index,2224-7955,2016,3177,3177,1970,8.831219349394864,6.22373123659757,7.649801587301587,8.538701736596476,35561,27329,26183,20960,1799,1446,54255,46750,3144,3063,517,737,753,700,1073,1084
88959691,iatss research,Still in DOAJ index,0386-1112,1042,960,960,1977,6.801534416539143,6.06858407079646,3.4491362763915547,4.779022187933078,9518,7531,8272,6629,1317,1143,19166,16035,2036,2079,129,249,212,154,202,176
2764784004,iberian journal of the history of economic thought,Still in DOAJ index,2386-5768,164,72,72,1970,3.328125,3.2758620689655173,1.2439024390243902,1.0,1071,59,1018,59,231,22,1049,93,221,22,9,8,3,9,7,6
2739023841,iberoamerican journal of project management,Still in DOAJ index,2346-9161,319,45,45,2010,4.064699074074074,3.0,1.5015673981191222,1.2826291079812209,160,52,159,50,65,20,332,153,126,34,2,2,1,3,10,5
2736800421,ibj clinical pharmacology,Still in DOAJ index,2530-4984,48,0,0,2016,9.590773809523808,8.444444444444445,5.8125,1.819794961982462,0,7,0,7,0,5,0,78,0,8,0,0,0,0,2,0
2898218643,ibro reports,Still in DOAJ index,2451-8301,1934,694,694,2016,15.308334843162978,10.517086330935252,18.36142709410548,7.731541014166434,7595,803,7363,782,1383,343,31841,4507,2053,884,1,111,113,1,79,65
2898368220,ict express,Still in DOAJ index,2405-9595,408,1036,1036,2015,8.929693343305908,5.65,11.169117647058824,6.463378176382661,5313,3767,5062,3502,942,560,15113,10678,2021,1809,58,204,172,65,129,121
2765031152,ictact journal on communication technology,Still in DOAJ index,0976-0091,279,513,513,2010,3.8668918918918918,2.3225806451612905,2.229390681003584,1.8181818181818181,2681,401,2531,394,346,107,5894,1011,926,247,9,43,8,9,33,8
2764782550,ictact journal on image and video processing,Still in DOAJ index,0976-9099,290,476,476,2010,3.685777777777778,2.795698924731183,1.5241379310344827,1.8404761904761908,3203,429,2804,414,484,124,6781,1133,1067,278,8,35,10,8,23,4
2898460781,idcases,Still in DOAJ index,2214-2509,1305,5123,5123,2014,8.268714282716546,4.584876543209877,8.379310344827585,4.501277168226793,15455,3178,13795,2968,2212,1054,67150,16828,3079,1891,90,136,163,93,70,71
2485537415,ieee access,Still in DOAJ index,2169-3536,54419,106551,106551,2013,10.148117287616904,5.703635243376463,12.519395799261288,8.11573673425313,1276583,407170,758770,253731,15087,5098,1285989,543186,12969,8229,17822,22508,23848,20306,19609,19383
117727964,ieee journal of selected topics in applied earth observations and remote sensing,Still in DOAJ index,2151-1535,4926,13544,13544,2008,11.77748376126424,6.81342062193126,14.423467316280957,10.762681028659902,170142,81047,85091,49530,3479,2196,158954,111176,5176,4616,2953,3807,3778,2574,2981,2760
2482167115,ieee journal of the electron devices society,Still in DOAJ index,2168-6734,1038,3597,3597,2013,13.763772940426742,7.198622273249139,20.953757225433527,10.158577751376116,20158,7430,15779,6042,787,480,48528,17969,1880,1442,201,725,705,184,513,482
72499069,ieee photonics journal,Still in DOAJ index,1943-0655,4946,14209,14209,2009,11.75310820686725,6.393217893217893,17.710877476748887,9.125062149967878,108856,55983,70977,38869,2251,1292,149349,83181,4024,3339,1779,3372,3195,1620,2754,2606
2482923289,iet biometrics,Still in DOAJ index,2047-4946,395,1012,1012,2012,12.131595436212885,7.369747899159663,15.840506329113923,11.185155312124852,13252,5067,8630,3953,785,453,15842,8634,1964,1521,161,299,129,163,203,74
