Journal_Title_Normalized,added,Journal Title,ISSN,Remove_Date,Add_Date,Reason,Data Source,URL,reason_category
"freedom, security & justice",True,"Freedom, Security & Justice",2532-2079,1677-09-22,2019-04-16,Still in DOAJ index,DOAJ,http://www.fsjeurostudies.eu/,interesting reason
french journal for media research,True,French Journal for Media Research,2264-4733,1677-09-22,2018-03-19,Still in DOAJ index,DOAJ,http://frenchjournalformediaresearch.com/lodel/index.php?lang=EN,interesting reason
french-ukrainian journal of chemistry,True,French-Ukrainian Journal of Chemistry,2312-3222,1677-09-22,2017-10-13,Still in DOAJ index,DOAJ,http://kyivtoulouse.univ.kiev.ua/journal,interesting reason
friction,True,Friction,2223-7704,1677-09-22,2016-09-01,Still in DOAJ index,DOAJ,http://www.springer.com/40544,interesting reason
frigid zone medicine,True,Frigid Zone Medicine,2719-8073,1677-09-22,2022-05-25,Still in DOAJ index,DOAJ,https://sciendo.com/journal/FZM,interesting reason
fronteiras,True,Fronteiras,1415-8701,1677-09-22,2019-10-27,Still in DOAJ index,DOAJ,https://periodicos.uffs.edu.br/index.php/FRCH,interesting reason
fronteiras & debates,True,Fronteiras & Debates,2446-8215,1677-09-22,2018-05-14,Still in DOAJ index,DOAJ,https://periodicos.unifap.br/index.php/fronteiras/index,interesting reason
"fronteiras: journal of social, technological and environmental science",True,"Fronteiras: Journal of Social, Technological and Environmental Science",2238-8869,1677-09-22,2016-11-11,Still in DOAJ index,DOAJ,http://revistas.unievangelica.edu.br/index.php/fronteiras,interesting reason
fronteiraz,True,FronteiraZ,1983-4373,1677-09-22,2018-01-03,Still in DOAJ index,DOAJ,https://revistas.pucsp.br/fronteiraz,interesting reason
fronteras de la historia,True,Fronteras de la Historia,2027-4688,1677-09-22,2018-12-06,Still in DOAJ index,DOAJ,https://revistas.icanh.gov.co/index.php/fh/index,interesting reason
frontiers,True,Frontiers,2380-8144,1677-09-22,2021-10-21,Still in DOAJ index,DOAJ,https://www.frontiersjournal.org,interesting reason
frontiers in aging,True,Frontiers in Aging,2673-6217,1677-09-22,2021-07-13,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/aging#,interesting reason
frontiers in agronomy,True,Frontiers in Agronomy,2673-3218,1677-09-22,2020-07-24,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/agronomy#,interesting reason
frontiers in allergy,True,Frontiers in Allergy,2673-6101,1677-09-22,2021-04-30,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/allergy,interesting reason
frontiers in analytical science,True,Frontiers in Analytical Science,2673-9283,1677-09-22,2022-03-07,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/analytical-science,interesting reason
frontiers in animal science,True,Frontiers in Animal Science,2673-6225,1677-09-22,2021-03-26,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/animal-science,interesting reason
frontiers in applied mathematics and statistics,True,Frontiers in Applied Mathematics and Statistics,2297-4687,1677-09-22,2016-02-05,Still in DOAJ index,DOAJ,http://journal.frontiersin.org/journal/applied-mathematics-and-statistics#,interesting reason
frontiers in artificial intelligence,True,Frontiers in Artificial Intelligence,2624-8212,1677-09-22,2019-08-23,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/artificial-intelligence#,interesting reason
frontiers in astronomy and space sciences,True,Frontiers in Astronomy and Space Sciences,2296-987X,1677-09-22,2016-02-05,Still in DOAJ index,DOAJ,http://journal.frontiersin.org/journal/astronomy-and-space-sciences,interesting reason
frontiers in big data,True,Frontiers in Big Data,2624-909X,1677-09-22,2019-08-23,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/big-data,interesting reason
frontiers in bioengineering and biotechnology,True,Frontiers in Bioengineering and Biotechnology,2296-4185,1677-09-22,2014-05-14,Still in DOAJ index,DOAJ,http://www.frontiersin.org/bioengineering_and_biotechnology,interesting reason
frontiers in bioinformatics,True,Frontiers in Bioinformatics,2673-7647,1677-09-22,2021-08-23,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/bioinformatics,interesting reason
frontiers in biomedical technologies,True,Frontiers in Biomedical Technologies,2345-5837,1677-09-22,2020-10-22,Still in DOAJ index,DOAJ,https://fbt.tums.ac.ir,interesting reason
frontiers in bioscience-elite,True,Frontiers in Bioscience-Elite,1945-0508,1677-09-22,2022-05-02,Still in DOAJ index,DOAJ,https://www.imrpress.com/journal/FBE,interesting reason
frontiers in bioscience-landmark,True,Frontiers in Bioscience-Landmark,2768-6698,1677-09-22,2022-03-28,Still in DOAJ index,DOAJ,https://www.imrpress.com/journal/FBL,interesting reason
frontiers in bioscience-scholar,True,Frontiers in Bioscience-Scholar,1945-0524,1677-09-22,2022-03-28,Still in DOAJ index,DOAJ,https://www.imrpress.com/journal/FBS,interesting reason
frontiers in blockchain,True,Frontiers in Blockchain,2624-7852,1677-09-22,2020-01-24,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/blockchain#,interesting reason
frontiers in built environment,True,Frontiers in Built Environment,2297-3362,1677-09-22,2015-09-11,Still in DOAJ index,DOAJ,http://journal.frontiersin.org/journal/built-environment#,interesting reason
frontiers in cardiovascular medicine,True,Frontiers in Cardiovascular Medicine,2297-055X,1677-09-22,2015-03-19,Still in DOAJ index,DOAJ,http://www.frontiersin.org/Cardiovascular_Medicine,interesting reason
frontiers in catalysis,True,Frontiers in Catalysis,2673-7841,1677-09-22,2022-02-17,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/catalysis,interesting reason
frontiers in cell and developmental biology,True,Frontiers in Cell and Developmental Biology,2296-634X,1677-09-22,2014-05-14,Still in DOAJ index,DOAJ,http://www.frontiersin.org/cell_and_developmental_biology,interesting reason
frontiers in cellular and infection microbiology,True,Frontiers in Cellular and Infection Microbiology,2235-2988,1677-09-22,2016-01-21,Still in DOAJ index,DOAJ,http://www.frontiersin.org/Cellular_and_Infection_Microbiology,interesting reason
frontiers in chemical engineering,True,Frontiers in Chemical Engineering,2673-2718,1677-09-22,2020-09-03,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/chemical-engineering#,interesting reason
frontiers in chemistry,True,Frontiers in Chemistry,2296-2646,1677-09-22,2014-05-14,Still in DOAJ index,DOAJ,http://journal.frontiersin.org/journal/chemistry,interesting reason
frontiers in climate,True,Frontiers in Climate,2624-9553,1677-09-22,2020-02-21,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/climate#,interesting reason
frontiers in clinical diabetes and healthcare,True,Frontiers in Clinical Diabetes and Healthcare,2673-6616,1677-09-22,2021-11-05,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/clinical-diabetes-and-healthcare,interesting reason
frontiers in communication,True,Frontiers in Communication,2297-900X,1677-09-22,2017-08-09,Still in DOAJ index,DOAJ,http://journal.frontiersin.org/journal/communication,interesting reason
frontiers in communications and networks,True,Frontiers in Communications and Networks,2673-530X,1677-09-22,2021-03-26,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/communications-and-networks#,interesting reason
frontiers in computer science,True,Frontiers in Computer Science,2624-9898,1677-09-22,2019-12-16,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/computer-science#,interesting reason
frontiers in conservation science,True,Frontiers in Conservation Science,2673-611X,1677-09-22,2021-03-26,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/conservation-science,interesting reason
frontiers in control engineering,True,Frontiers in Control Engineering,2673-6268,1677-09-22,2021-12-16,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/control-engineering,interesting reason
frontiers in dental medicine,True,Frontiers in Dental Medicine,2673-4915,1677-09-22,2021-02-12,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/dental-medicine#,interesting reason
frontiers in dentistry,True,Frontiers in Dentistry,2676-296X,1677-09-22,2020-08-26,Still in DOAJ index,DOAJ,https://fid.tums.ac.ir,interesting reason
frontiers in digital health,True,Frontiers in Digital Health,2673-253X,1677-09-22,2020-07-24,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/digital-health#,interesting reason
frontiers in digital humanities,True,Frontiers in Digital Humanities,2297-2668,1677-09-22,2017-06-19,Still in DOAJ index,DOAJ,http://journal.frontiersin.org/journal/digital-humanities,interesting reason
frontiers in earth science,True,Frontiers in Earth Science,2296-6463,1677-09-22,2014-05-14,Still in DOAJ index,DOAJ,http://www.frontiersin.org/earth_science,interesting reason
frontiers in ecology and evolution,True,Frontiers in Ecology and Evolution,2296-701X,1677-09-22,2014-05-14,Still in DOAJ index,DOAJ,http://www.frontiersin.org/ecology_and_evolution,interesting reason
frontiers in education,True,Frontiers in Education,2504-284X,1677-09-22,2017-08-09,Still in DOAJ index,DOAJ,http://journal.frontiersin.org/journal/education,interesting reason
frontiers in electronics,True,Frontiers in Electronics,2673-5857,1677-09-22,2021-11-05,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/electronics,interesting reason
frontiers in energy research,True,Frontiers in Energy Research,2296-598X,1677-09-22,2014-05-14,Still in DOAJ index,DOAJ,http://www.frontiersin.org/energy_research,interesting reason
frontiers in environmental chemistry,True,Frontiers in Environmental Chemistry,2673-4486,1677-09-22,2021-02-12,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/environmental-chemistry#,interesting reason
frontiers in environmental science,True,Frontiers in Environmental Science,2296-665X,1677-09-22,2014-05-14,Still in DOAJ index,DOAJ,http://www.frontiersin.org/environmental_science,interesting reason
frontiers in forests and global change,True,Frontiers in Forests and Global Change,2624-893X,1677-09-22,2019-04-29,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/forests-and-global-change#,interesting reason
frontiers in fungal biology,True,Frontiers in Fungal Biology,2673-6128,1677-09-22,2021-03-26,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/fungal-biology,interesting reason
frontiers in future transportation,True,Frontiers in Future Transportation,2673-5210,1677-09-22,2021-03-26,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/future-transportation,interesting reason
frontiers in genome editing,True,Frontiers in Genome Editing,2673-3439,1677-09-22,2020-10-29,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/genome-editing#,interesting reason
frontiers in global women's health,True,Frontiers in Global Women's Health,2673-5059,1677-09-22,2020-11-02,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/global-womens-health#,interesting reason
frontiers in health informatics,True,Frontiers in Health Informatics,2676-7104,1677-09-22,2020-07-30,Still in DOAJ index,DOAJ,http://www.ijmi.ir,interesting reason
frontiers in health services,True,Frontiers in Health Services,2813-0146,1677-09-22,2022-03-07,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/health-services,interesting reason
frontiers in human dynamics,True,Frontiers in Human Dynamics,2673-2726,1677-09-22,2021-02-12,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/human-dynamics#,interesting reason
frontiers in insect science,True,Frontiers in Insect Science,2673-8600,1677-09-22,2021-12-16,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/insect-science,interesting reason
frontiers in marine science,True,Frontiers in Marine Science,2296-7745,1677-09-22,2015-01-16,Still in DOAJ index,DOAJ,http://www.frontiersin.org/Marine_Science,interesting reason
frontiers in materials,True,Frontiers in Materials,2296-8016,1677-09-22,2014-05-15,Still in DOAJ index,DOAJ,http://www.frontiersin.org/materials,interesting reason
frontiers in mechanical engineering,True,Frontiers in Mechanical Engineering,2297-3079,1677-09-22,2016-02-05,Still in DOAJ index,DOAJ,http://journal.frontiersin.org/journal/mechanical-engineering#,interesting reason
frontiers in medical technology,True,Frontiers in Medical Technology,2673-3129,1677-09-22,2021-02-12,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/medical-technology#,interesting reason
frontiers in medicine,True,Frontiers in Medicine,2296-858X,1677-09-22,2014-05-15,Still in DOAJ index,DOAJ,http://www.frontiersin.org/medicine,interesting reason
frontiers in molecular biosciences,True,Frontiers in Molecular Biosciences,2296-889X,1677-09-22,2015-01-12,Still in DOAJ index,DOAJ,http://www.frontiersin.org/Molecular_Biosciences,interesting reason
frontiers in nanotechnology,True,Frontiers in Nanotechnology,2673-3013,1677-09-22,2021-02-12,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/nanotechnology#,interesting reason
frontiers in network physiology,True,Frontiers in Network Physiology,2674-0109,1677-09-22,2021-12-16,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/network-physiology,interesting reason
frontiers in neuroergonomics,True,Frontiers in Neuroergonomics,2673-6195,1677-09-22,2021-07-13,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/neuroergonomics,interesting reason
frontiers in nuclear medicine,True,Frontiers in Nuclear Medicine,2673-8880,1677-09-22,2022-03-07,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/nuclear-medicine,interesting reason
frontiers in nutrition,True,Frontiers in Nutrition,2296-861X,1677-09-22,2014-05-15,Still in DOAJ index,DOAJ,http://www.frontiersin.org/nutrition,interesting reason
frontiers in oral health,True,Frontiers in Oral Health,2673-4842,1677-09-22,2021-02-12,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/oral-health#,interesting reason
frontiers in pain research,True,Frontiers in Pain Research,2673-561X,1677-09-22,2021-07-13,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/pain-research#,interesting reason
frontiers in photonics,True,Frontiers in Photonics,2673-6853,1677-09-22,2022-03-07,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/photonics#,interesting reason
frontiers in physics,True,Frontiers in Physics,2296-424X,1677-09-22,2014-05-15,Still in DOAJ index,DOAJ,http://www.frontiersin.org/physics,interesting reason
frontiers in political science,True,Frontiers in Political Science,2673-3145,1677-09-22,2021-02-12,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/political-science#,interesting reason
frontiers in radiology,True,Frontiers in Radiology,2673-8740,1677-09-22,2022-02-17,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/radiology,interesting reason
frontiers in rehabilitation sciences,True,Frontiers in Rehabilitation Sciences,2673-6861,1677-09-22,2021-08-23,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/rehabilitation-sciences#,interesting reason
frontiers in remote sensing,True,Frontiers in Remote Sensing,2673-6187,1677-09-22,2021-08-23,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/remote-sensing,interesting reason
frontiers in reproductive health,True,Frontiers in Reproductive Health,2673-3153,1677-09-22,2021-03-26,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/reproductive-health#,interesting reason
frontiers in research metrics and analytics,True,Frontiers in Research Metrics and Analytics,2504-0537,1677-09-22,2017-08-16,Still in DOAJ index,DOAJ,http://journal.frontiersin.org/journal/research-metrics-and-analytics#about,interesting reason
frontiers in robotics and ai,True,Frontiers in Robotics and AI,2296-9144,1677-09-22,2015-01-15,Still in DOAJ index,DOAJ,http://www.frontiersin.org/Robotics_and_AI,interesting reason
frontiers in sensors,True,Frontiers in Sensors,2673-5067,1677-09-22,2021-11-05,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/sensors,interesting reason
frontiers in signal processing,True,Frontiers in Signal Processing,2673-8198,1677-09-22,2022-02-17,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/signal-processing#,interesting reason
frontiers in sociology,True,Frontiers in Sociology,2297-7775,1677-09-22,2017-08-09,Still in DOAJ index,DOAJ,http://journal.frontiersin.org/journal/sociology,interesting reason
frontiers in soil science,True,Frontiers in Soil Science,2673-8619,1677-09-22,2021-11-05,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/soil-science,interesting reason
frontiers in space technologies,True,Frontiers in Space Technologies,2673-5075,1677-09-22,2021-12-16,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/space-technologies,interesting reason
frontiers in sports and active living,True,Frontiers in Sports and Active Living,2624-9367,1677-09-22,2020-01-24,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/sports-and-active-living#about,interesting reason
frontiers in surgery,True,Frontiers in Surgery,2296-875X,1677-09-22,2014-05-15,Still in DOAJ index,DOAJ,http://www.frontiersin.org/surgery,interesting reason
frontiers in sustainability,True,Frontiers in Sustainability,2673-4524,1677-09-22,2020-10-29,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/sustainability#,interesting reason
frontiers in sustainable cities,True,Frontiers in Sustainable Cities,2624-9634,1677-09-22,2020-03-16,Still in DOAJ index,DOAJ,https://www.frontiersin.org/journals/sustainable-cities#about,interesting reason
